machine_id,temperature,vibration,pressure,humidity,failure
124,55.98148937207719,4.895549820049838,41.96179344738402,46.301079955837324,0
125,75.8685709380027,6.033746685611503,48.60193640047662,39.41392924217528,0
126,91.90455625809979,3.9745485765704185,49.364003080087784,37.59297428152691,0
127,60.09463674869312,4.5894061217498585,52.364075349639165,44.515474912395064,0
128,64.33702270397228,4.978594470575917,36.3877292950403,42.665216499782005,0
129,70.99651365087641,5.224396936278182,50.83070306539165,37.41041165232487,1
130,64.965243458838,5.146740762061884,44.25129272316053,24.381214282755693,0
131,54.493365689338674,5.65400866283387,51.62172855597462,35.32076277666752,0
132,70.68562974806028,6.265759264462606,44.818354015809184,28.534498362925422,0
133,59.37696286273895,5.588951173476452,45.72258652037209,33.328404499336735,0
134,74.73592430635182,5.680378285263828,48.63186194803366,40.3322323851696,0
135,60.80575765766197,2.6266652498802836,44.73835265198402,43.58736143996616,0
136,85.4993440501754,5.07534154874852,47.622327766323224,57.80452751292406,0
137,62.16746707663763,5.719261322002413,44.033121157283425,34.62593621096186,0
138,66.77938483794324,6.093411791855676,40.834147741506364,47.74625635275151,0
139,78.1351721736967,3.961473838649309,55.0897852621468,43.059600244378366,0
140,57.69135683566045,4.011441087667032,43.51975653588036,52.959976706397896,0
141,72.2745993460413,4.138848987074603,49.106595561960084,45.76228719595626,0
142,83.07142754282428,5.804620849837015,53.76445540746892,29.915185727136837,0
143,53.92516765438772,6.5508215823863125,46.925279487419786,22.769539707087688,1
144,71.84633858532304,4.388809839062597,45.87417050127231,43.11261699667505,0
145,72.59882794248423,6.361943470440574,51.131190443337104,34.71549002099609,0
146,77.81822871777311,5.185219713746891,55.58966911363576,30.196862540494028,0
147,57.63049289121918,4.813571334256346,44.153423674567655,27.324222954669224,0
148,56.795433869157236,4.682923655273046,49.24926083991281,41.60975497587155,0
149,75.21941565616898,6.119917046903236,41.33752702516336,55.077076993133645,0
150,72.96984673233186,5.488366725180605,48.033994981589046,35.913276542939585,0
151,72.50492850345877,8.413738141471455,50.171023422690375,45.90270311075322,1
152,73.46448209496975,3.721663035504014,45.72687679122467,38.977336497824076,0
153,63.19975278421509,5.777152553044964,47.715040830873846,27.10617910896607,0
154,72.32253697161003,4.206198485282731,42.95886615846275,47.348113435104175,1
155,72.93072473298682,3.6960695195170343,50.38539305690747,29.053079559726285,0
156,62.85648581973632,4.983699294447542,55.27847124441575,40.21626630593565,0
157,88.65774511144757,5.206028719110554,44.51428065114768,36.58479584994695,0
158,74.73832920911788,9.377260332590138,46.88664116723808,48.930774345656914,0
159,58.08696502797351,4.723781276475197,52.51273123227091,29.418490075293136,0
160,76.5655360863383,3.3047319057729747,56.060453596613684,43.908699078019595,0
161,60.253183297726785,5.409516076241578,42.534050938955346,31.60202592651299,0
162,77.87084603742451,1.8880399436804476,49.156076312920256,34.88894787671215,0
163,81.58595579007404,4.862064826093601,51.415654111597625,3.64799772459898,0
164,61.7931768164829,5.024037923442741,49.489718046855764,60.92098571617909,0
165,79.63376129244321,6.191900574417817,37.616039665614565,45.50556932826232,0
166,74.12780926936499,6.46043337414177,52.50545004654386,32.32652514061836,0
167,78.2206015999449,4.244645571638424,57.59668175545322,28.753443116670063,0
168,88.96792982653947,4.7740789780551,50.58330875584752,35.0435124712066,0
169,67.5461188399713,3.8508187540839938,44.84446973352868,47.168795348194514,0
170,62.4626383564251,3.307906167788459,47.434363768178585,21.079150744150745,0
171,61.10485570374477,5.464842169070952,58.84956533827797,38.58415580705662,0
172,61.841897150345616,3.089621677105101,54.549812704302795,57.70641872462673,0
173,69.22898290585896,4.378059649142205,53.20013309192164,28.660536640321958,0
174,73.41151974816644,3.507239060151144,51.78206291767188,40.80385038763655,1
175,72.7669079933002,5.824524779435389,46.69431443904514,62.03309815257758,0
176,78.27183249036024,7.7021451488997315,48.99714409672116,46.32151629690773,0
177,70.13001891877907,3.0476180257950034,49.61038632160742,41.259238204854555,0
178,84.53534077157317,2.2204722756536466,52.74787158032222,45.066364549090025,0
179,67.35343166762044,4.8126696719748985,57.54459447133452,35.99134664990298,1
180,97.20169166589619,5.0235466939366376,55.59169068396564,52.9963128530344,1
181,76.25667347765007,5.327988960135946,42.9030782210198,36.00669977099788,0
182,61.42842443583717,4.330519227148483,51.11997484450524,20.40818391264023,0
183,59.29107501938888,4.699041051761852,53.683816725839485,36.0869689605954,0
184,74.82472415243186,5.5512656158109035,53.094301650723175,30.332654701232965,0
185,67.7653721467415,6.560646338967258,46.8538311830629,37.188059878025705,0
186,77.14000494092092,2.0674268445225756,64.5705460788418,37.40915940919369,0
187,74.73237624573545,4.446590841452807,43.614577188344406,51.97423199804908,0
188,69.27171087343127,5.3207131909115954,44.58405776666975,46.952927266643854,0
189,61.532062819315954,3.623035843083896,51.16797540630788,42.632654875753964,0
190,54.851527753141355,7.59675444765095,60.584015274819265,39.970545886674046,0
191,65.53485047932979,4.046885179656894,45.81902574647915,29.411419911420055,0
192,78.56398794323472,4.938060969489076,48.67085817176504,18.188247623343226,0
193,72.14093744130204,5.834033145263437,55.386468365078464,41.13160011392783,0
194,57.542612212880115,4.113072816797159,49.910689225561335,47.946412035736586,0
195,71.73180925851182,2.2301404282933746,48.32698072734852,38.91666116755411,0
196,73.85317379728836,4.3570182096252,52.8281645094336,34.651456772132995,0
197,61.16142563798867,6.544160833890561,51.36258995114797,44.64502165214213,0
198,71.53725105945527,4.494657309822292,55.152193928183955,39.16667799375653,0
199,70.58208718446,3.7303485478115324,56.45734444532682,56.857441919739614,0
200,58.57029702169377,6.388508314254082,51.53501530002681,52.327283420682846,0
201,73.57787360348283,4.503837655965421,51.45866362689154,49.59508057023329,0
202,75.60784526368235,4.234758779524674,51.07055491143067,47.57734114209904,0
203,80.83051243175277,5.224184134494965,52.44565278324644,27.09832585548543,0
204,80.53802052034902,6.156125314428181,50.27585318935732,46.629937020526,0
205,56.22330632042909,8.57257029759882,49.996957588388554,43.76325957646575,0
206,60.62174960084877,6.240854161486134,55.98313560413621,46.064247283911634,1
207,75.1503526720866,6.739759949582517,57.580580901775214,44.92609486813053,0
208,75.1378595091221,4.241050701518217,42.4622352768329,44.527625878480656,0
209,75.15047686306048,3.4611978410457853,50.05010575870285,67.00866469549595,0
210,108.52731490654722,5.093497024428684,46.556527832773824,39.23814330048081,0
211,75.70890510693167,5.160754872889394,48.44514266756964,49.363373808293304,0
212,81.35565640180599,3.3822308879531042,52.01258104867661,35.29010189735997,1
213,79.54001763493203,4.737058205143981,53.34719185771234,47.90641583887672,0
214,76.51391251305797,5.598976402578696,49.439367781943275,49.393198902324556,0
215,66.84730755359655,5.54059009252712,40.43329832638599,43.64426077135348,0
216,77.58969220493267,5.756431780076409,45.1747720971191,56.692469423765004,0
217,62.27174785462428,5.436447095206164,54.48249835100083,31.157239636395825,1
218,67.63181393259991,4.2394870110949165,36.29786788982534,35.127790583317775,0
219,65.14636452170896,4.229149060026735,55.93713575841,42.123800860234894,0
220,70.81874139386322,3.201572903009186,52.606149953222705,48.80806853484222,0
221,93.14658566673509,7.677162558777642,56.58088040765011,41.79429521294933,1
222,51.32734807408252,5.0201755469289395,49.007154065595195,52.85759036510566,0
223,76.86260190374513,4.662720416307722,39.692972879885474,33.3831012903368,0
224,53.87284128810349,3.606811877821312,52.15181320753249,28.594215105114458,0
225,65.28068134210567,9.403486853491668,56.3732656201917,43.081283365365046,0
226,80.88950596967366,3.3900079516656567,54.623609027567106,39.22819723886304,0
227,70.64280019095463,4.35672811159089,46.686542582559824,45.4286372035822,0
228,59.22255222070694,5.62375525442909,50.433805377313234,39.72597709133496,0
229,62.84696290740032,5.9003194486164166,47.33581865610038,36.59980209376543,0
230,76.79597748934675,6.436898082823526,45.90366767905314,39.250624282762764,0
231,62.69633368282864,7.711412761653895,54.77694285589926,40.288488947931846,0
232,72.16458589581976,5.759236483191069,44.01233844367419,36.950187001516696,0
233,70.45571839903813,3.4159538000499987,45.530917847091935,37.96867953676572,1
234,63.483996523941826,4.614582312317328,44.479871832638075,35.9640666301309,0
235,91.43944089325325,5.461748558770827,42.548762383504766,48.56665119869407,0
236,76.33919022318011,8.102339062258736,50.73207145921302,41.940210045057995,0
237,49.74857413342393,2.9032917823635547,55.80751524240988,62.56752472168766,0
238,71.86454314769428,6.803864757837841,49.075616218773675,41.607045512784616,0
239,63.38213535231612,5.269871554319625,42.471260997179165,34.49142529671338,0
240,78.52433334796224,6.256745802844221,54.19972269871014,66.70675374863065,0
241,62.07479261567299,4.847007925046102,58.42850877017486,44.136263777143355,0
242,68.85263558533102,3.7363510548105103,46.76878837926703,49.901247868928166,0
243,75.04987278980457,6.126309169101998,47.60722866641141,45.921029832024914,0
244,78.65755194170121,5.981646540658431,52.57830315041697,46.230110292977486,0
245,57.997035929442234,6.458085448609583,58.109368738925255,45.35654051352474,0
246,66.65498764159051,4.980043046932047,47.40082927137387,28.979154352239348,0
247,65.25054688839043,4.100266965020226,43.337751095008976,43.67529047561412,0
248,63.46670767426288,2.6618195074642377,53.15709303136203,26.75138696149761,0
249,87.65454240281096,6.2290599022091095,53.9953403657115,38.25637163587466,0
250,74.04981710960955,5.635834223665979,50.030657252176134,32.743825434367125,0
251,57.391160456649544,3.551326050704061,47.209333701712744,43.57470185848724,0
252,79.17861947054776,4.192139490055064,54.97189365496023,43.34126247338234,0
253,91.22156197012633,4.299861782072839,52.64018002273982,44.81145890765187,0
254,80.32465260551147,2.7755233520263727,46.157822415482535,42.87296572749087,0
255,54.80630034045987,3.7734764050922993,50.245473656528354,33.931746582136014,0
256,65.15765927133748,3.2992544647904687,43.24146233987677,37.3899651064832,0
257,82.66911149186623,4.381281482168095,53.4294522821896,49.203961612544845,0
258,62.92330534381219,3.891953752505656,48.68883215308572,50.678566772943995,0
259,74.43819428146229,2.5594926186998768,47.821445838076315,28.532169013734507,0
260,77.74634053429337,8.033885345854223,49.835627574237826,24.690723674873535,0
261,60.730695284219166,6.878811096543846,50.20153849665124,32.73110616795288,0
262,69.404746439382,3.8314708677200215,54.4746503078278,50.452075820322506,1
263,37.58732659930927,5.4086320949804145,52.95545265662611,52.14884030183035,0
264,59.756123586657104,5.626197634731943,49.217953606035984,30.752881195988284,1
265,67.4743184860684,6.786628782160215,53.81834074859498,43.073093537363384,0
266,57.52216818035151,3.772092460009882,52.00368626845807,58.344313331400876,0
267,86.32411303931636,6.638160175973639,47.86700181856982,44.15311477240334,0
268,55.69858622039367,4.178142043689597,49.37640920881757,54.215032852330935,0
269,65.59955513303017,2.99620639374708,49.258885555784396,49.98726570083098,0
270,71.30740577286092,6.086204838971746,52.52630671587101,30.898012937720893,0
271,84.41273289066116,6.936137636183642,48.164886926391794,38.10018576502922,0
272,55.6413784882056,8.881863460296028,48.04795406789184,40.347544782918476,1
273,81.63163752154959,3.20041210236468,59.84378654716979,41.0413338802134,1
274,70.10233061019586,6.048379527621183,54.69867740873552,49.16328953438571,0
275,60.18491348952049,4.3852981343097,46.1969966778743,44.086847622754085,1
276,74.6210347426327,6.175038065786047,52.854704969710994,10.63799056221885,0
277,71.9905969557347,2.794265673153124,50.591750328275886,26.87159726907274,0
278,63.99783122841205,3.1058453364521537,51.95775587630047,18.12619085023957,0
279,70.69802084990019,3.8361877652502745,50.686706622825525,41.75365240655334,0
280,66.14686403138239,5.118446068502127,55.94821322742618,42.40487649467761,1
281,71.13517345251248,4.038378100192467,51.72810172325723,42.83224958610718,0
282,76.62130674521046,5.98858151587013,49.68955650892856,30.410717322853838,1
283,85.86016816145352,6.540341927386871,55.21095288491509,46.74144005119989,1
284,57.62184501173151,5.899366311868034,51.16642520543936,47.16262496468529,0
285,91.33033374656267,7.428181459491302,50.60739289664529,27.448509327948422,0
286,50.47912200477498,5.623739944183015,51.570113012430575,25.33961798551128,0
287,68.48214904964416,3.1746549344897494,49.53195488316817,39.99868313773062,0
288,75.88317206484577,7.04506477030751,50.04613496497734,57.91782273613359,0
289,72.80991867735032,4.092265646591004,47.06652705619064,56.99742742198642,0
290,63.77300480179406,6.365627749528355,46.244163901880604,45.634043604480524,0
291,67.91877749642725,7.360601324832659,45.0071480675878,32.700033284199236,1
292,65.06999065341168,5.685032016095599,43.040083566014616,48.86842659488585,0
293,64.10635243055789,2.7557617802530254,45.60141319307722,35.475757351909586,0
294,78.49602097021025,3.6226817502353126,49.128664827665375,32.324929633261895,0
295,73.57015485965047,6.984116700327704,50.515587912228185,18.560331683780056,0
296,63.070904047393455,4.7463159715357754,48.643517184261796,41.02382198347653,0
297,78.9959987543325,5.119360302413249,38.22148254936321,33.70132650862625,0
298,73.07299520876609,6.138236624245414,57.87293178881171,40.96430379528505,0
299,78.1286211883896,6.044484293120485,55.43240061445191,17.006423037629386,0
300,76.29628841923612,5.418199718578191,52.228799256085644,41.69826672583687,0
301,61.710049890779274,4.686997443169301,59.53745336276634,15.68878836028372,0
302,64.3981895980303,4.530997331401464,45.113179412581445,50.87940253268552,0
303,77.47293605123262,6.286848237937015,59.438125603130025,45.218912341350844,0
304,76.10370265433465,5.83035429660169,45.173929616247264,37.21335228575412,0
305,69.79098406035853,4.614049999073315,51.19368962645678,45.62719860082079,0
306,71.17327383308782,6.623168469489711,43.63081337432898,30.219257373364478,1
307,82.77664895788425,4.806448827305324,50.073470477721834,40.723755156148925,0
308,64.0842861116417,3.72250673849841,51.93083248999194,47.94774038460336,0
309,75.47097381170038,3.8615439516449825,49.22654834432723,9.057107509086105,0
310,67.97807347566106,3.531888745535351,53.569387220450686,35.527756403224764,0
311,67.82318796772779,4.591384975094469,50.49507224743628,39.77355869863626,0
312,80.9877685198719,6.85058641750429,47.38792635811245,38.037063822542336,0
313,78.2541634898803,3.792357228454237,47.1659334109883,54.57101826227405,0
314,78.13509636000639,5.282713641527154,54.05456886307848,28.760988750771155,0
315,83.05478807154329,4.0149659815588805,46.73128985096516,33.78840756554771,0
316,70.21003841632759,4.609536438092844,54.57701485242468,20.841309736915516,0
317,76.81952971294965,2.7349381820221215,56.11355896415965,55.10286651273145,1
318,66.89733243406543,4.669192656265194,41.65643068826935,37.537098573912,0
319,73.24166352488442,4.709441930292557,55.664631936505174,35.615911119632926,1
320,68.69856945632316,5.810431916053543,60.3021134922235,39.47517317689286,0
321,70.96995964992718,5.334921369883056,51.26001880600964,46.36235828430324,0
322,75.95157025436913,3.202411812571932,52.99542092647411,43.47363403516125,0
323,61.81779316766527,6.626297366065314,55.18502662184579,66.47884213557087,0
324,90.9238727568546,5.315454560332993,48.62258842410489,44.539358884037746,0
325,59.93982618500298,5.29759027576623,50.91140111768935,35.34754570830919,0
326,57.85811387212268,4.986226469922292,43.429002351884456,34.38643262476053,0
327,81.58110873500068,4.22336382916667,50.69317514265226,36.07241047583191,0
328,77.91662693962935,5.326703509623089,52.490559978222706,24.98163075370162,0
329,76.24119817052156,5.713382653892873,52.580815114632344,40.39864207491586,0
330,76.2834550926428,2.379656462981668,55.3271236179879,47.834681062089174,0
331,69.87753227153085,4.191858743980856,46.125989109322354,33.86636399376764,0
332,61.02745628514168,4.617579544394616,47.33696621663252,31.926199437158886,0
333,70.75804558193727,5.384255908541418,59.477536729956775,55.159451462942336,0
334,63.22838288487888,6.789966508890689,49.24835813118145,25.73516843378835,0
335,79.7511973341775,3.8423887781048265,51.00016893656164,19.321816235226986,0
336,68.52942618497862,4.253057229773237,49.66494979137389,28.470980563526176,0
337,61.745028032074885,4.231198834030175,45.89159586847489,24.595672828757035,0
338,66.78614158347007,3.7977086148431876,58.11764605445903,43.86226064104582,0
339,74.12931454275625,4.4792202573316064,47.36149294039697,36.39295499550426,0
340,64.36275447196026,6.156203329981957,44.36357238146535,37.8031295497616,0
341,61.77779604433569,3.4192467569534815,47.74629861348624,51.52934176974773,0
342,72.43687211491913,5.641721592729355,39.991469991372334,33.08665138837223,1
343,72.44966571108722,2.4471466549724967,46.74356267508409,47.750894117456404,0
344,64.9305682462887,4.157993005336691,45.15935701073837,55.11322799203203,0
345,65.28961694381677,4.505766049673021,53.08714315463662,35.443375019863396,0
346,72.32049937357637,7.512289509371097,46.63292880220064,47.37022855556314,0
347,55.51915658502676,4.587796542870968,54.439019677894244,37.581820874710196,0
348,55.92536225623445,1.6981347898236225,56.992419965346606,49.240981288407895,0
349,62.81555778747564,2.0016666397081253,53.905876681437995,24.28510812423727,0
350,67.86552848288153,5.051044379520022,48.92305855569962,23.544877548746538,1
351,73.10907565598005,5.920656283684863,50.705572483527966,36.08732285092459,0
352,84.75356216949552,5.563183786440879,42.3750752992797,31.110751909402293,0
353,78.5765962320202,5.251355158701485,49.331103137393804,34.832908905701146,0
354,68.40061470036574,6.7433893962585,45.697807659665834,37.8047341755286,0
355,69.80983792097311,4.190613168894303,53.47163190574649,47.20013531836252,0
356,59.97470635362191,6.342365834040238,62.86376194622237,35.923394214340654,0
357,69.8148686400761,2.551977672460374,52.49910817986905,31.761386893769135,0
358,67.11341361079862,3.6425782505929005,40.04429925522667,36.48486623241101,0
359,73.22718560338089,2.2894379076022755,48.19384903542814,32.30854720193382,0
360,61.727690564476774,4.587732048995312,50.61245462687227,30.659944979372856,0
361,75.19346514241172,4.930608174100486,50.43678712630132,23.86983186423031,0
362,85.32738913002578,5.17115223833978,46.34593437195623,40.69478116221079,0
363,68.91239851543142,5.092825029330703,51.22645871318468,34.312942934029465,0
364,74.01711722098942,3.608670003782408,43.78749581540306,49.662787392346715,0
365,76.90143991711112,4.714638733380177,45.27545638657467,25.526039079410594,0
366,65.98779528114164,2.753829997091377,53.228988208018556,34.579164449521215,1
367,72.24092481810416,7.044843462698376,44.92168384560087,58.12907220658749,0
368,70.12592400781794,4.544560890652998,52.69105802746129,30.603904829021506,1
369,70.97676098548831,4.266670821434463,43.15268112671971,37.63466747903876,0
370,62.26990216144534,7.383410492666124,58.82412941895868,27.841560171746316,0
371,70.24510174258943,3.1366301996761563,46.128650387979725,26.51572487219019,0
372,74.9799829124545,3.3116193289520464,48.88166714098278,55.47310983087678,0
373,84.51143607795042,3.355669512697152,51.65306630545203,41.71039492637147,0
374,79.59270826085206,4.898192927450777,47.17325023749453,41.336788382376234,0
375,91.53182457511556,5.647447444456396,50.717029805356525,23.03683764883778,1
376,62.326524371119504,6.109513202176751,52.87678362260063,43.58741388108303,0
377,78.72320636720679,8.857992976242453,54.803066162517425,51.574219459938256,1
378,71.83342005738352,1.6258513186988544,53.957487179864785,51.49477060828529,0
379,91.89802933217672,5.913103383686625,49.14094768098663,46.68333229606161,1
380,61.91701714644849,4.1643041411416535,49.26684112978199,28.70514422404596,0
381,61.602781578192236,4.12037727666684,61.745542790125164,43.13123417192992,0
382,64.00607354555977,4.070341807619183,54.74944534124646,46.67584960476608,0
383,48.76104275690193,3.63684549378804,45.39088171839893,22.055564149110985,1
384,64.74244978319238,7.526787251905178,50.49994081882776,28.787204085182154,0
385,62.40867338446302,6.263445990520854,48.324284306109035,48.881573217434415,0
